epoch,model_name,model_size,patch_size,window_size,image_size,difficulty_bonus,train_weighted_log_loss,validation_weighted_log_loss,train_weighted_f1,validation_weighted_f1,train_weighted_accuracy,validation_weighted_accuracy
36,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.23171242789965454,0.3669670848442984,0.9201721350632927,0.8041849305912235,0.947931579521093,0.8728740833203307
37,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.29845599678238055,0.974898254026588,0.8979257270332319,0.6108597285067874,0.9286251537786729,0.6108597285067874
38,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.37185015901429197,0.46436703865287227,0.8582301764350445,0.7957736892258395,0.8870868739196562,0.8361678889062255
39,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.24209543790325552,0.50471692134577,0.9076859463875749,0.7606704707226064,0.9486005491910074,0.8242315493836793
40,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.20017610188719323,0.36686984585484744,0.939628482913262,0.8411573138423196,0.9620561181850743,0.8848104228428771
41,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.30612872981693057,0.2788923994426581,0.8930319787077386,0.8476993904598403,0.9101540641691798,0.9215166172569823
42,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.23553984371426634,0.4855025435246315,0.9277243099376612,0.7535051155740811,0.9457583040483369,0.8549695740365111
43,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.25736087280172104,0.5864430500876104,0.8934144033075553,0.7567873303167421,0.9315505821528495,0.7567873303167421
44,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.19256466080285295,0.5609154881829171,0.9349632775661697,0.8159565509135207,0.9694112807362688,0.7746918396005616
45,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.25238657132221076,0.474580715361822,0.9035965199758303,0.8223128958156182,0.9345591937585324,0.8788422530816039
46,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.30632594508306227,0.7072291845536504,0.8891164942596853,0.7679781903919835,0.9175092267203745,0.7934935247308472
47,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.3057144308347028,0.34180959595634813,0.8741171996194204,0.8812778733203135,0.91299630931185,0.8967467623654237
48,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.16259533790173883,0.4124627919728377,0.9678342568210521,0.8041849305912235,0.9784371155533177,0.8728740833203307
49,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.28120521894956235,0.6654657527980781,0.9237524032768856,0.7279869390985999,0.9317169486158621,0.8122952098611327
50,microsoft/swinv2-large-patch4-window12to24-192to384-22kto1k-ft,large,4,24,384,0.13,0.19292035663822496,0.6499545895803017,0.9481077929205157,0.7334693437234272,0.9687423110663544,0.7815571852083009
